frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1633,560.0,[2304.250294818198 1525.3687041723492 2934.742996474116 2095.679181540613],[2529.94873046875 1895.2467041015625 2723.305908203125 1986.5460205078125],0.6269877552986145,GJ06EPD,0.10034914203076424
1634,560.0,[2301.788408934872 1526.1203418870664 2932.5811210852694 2096.693322492784],[2534.237548828125 1896.1673583984375 2723.30224609375 1987.154296875],0.6213069558143616,GJ06EPD,0.08100772060514777
1635,1213.0,[837.7608945780862 1400.0909228680644 1490.1126496561592 1960.1225545576112],[1053.790283203125 1748.2760009765625 1248.4881591796875 1845.6705322265625],0.6357216238975525,LH15ZZC,0.2399552394338964
1637,1213.0,[832.7055662635614 1406.7090200799275 1483.22745839787 1967.6371731893346],[1051.365966796875 1768.9456787109375 1244.829345703125 1853.2708740234375],0.6109659671783447,LH15ZZC,0.4355768808495442
1642,1213.0,[822.2707231932487 1420.5593229506171 1477.7572409161558 1978.666758570961],[1047.3555908203125 1776.4522705078125 1238.115234375 1871.8326416015625],0.6910462975502014,LH15ZZC,0.41610809552360445
1642,560.0,[2307.436420805755 1556.3087646332042 2938.296260481404 2125.9835874946043],[2527.0224609375 1922.7569580078125 2725.72607421875 2014.8839111328125],0.6743389368057251,QJ06EPD,0.09114026852815615
1644,560.0,[2308.8530001359354 1563.0755778074583 2942.5178185713844 2134.5342914109688],[2536.176513671875 1929.45849609375 2732.5322265625 2026.2568359375],0.6531710624694824,GJ06EPQ,0.20588139305587871
1645,560.0,[2309.0478759825814 1564.2365089931554 2944.05345606757 2136.1700741030363],[2536.245849609375 1929.5277099609375 2732.525146484375 2026.2125244140625],0.6521342396736145,GJ06EPQ,0.20588139305587871
1647,560.0,[2311.6515344367663 1568.7212448152977 2947.1293184989236 2141.326522165457],[2533.010009765625 1944.910400390625 2736.610107421875 2041.617919921875],0.6227748990058899,QJ06EFD,0.10174224051617511
1648,560.0,[2309.629802037603 1571.404869909022 2943.9283893885527 2143.9793044521575],[2533.207275390625 1944.4544677734375 2735.581787109375 2039.3734130859375],0.6359767913818359,GJ06EPD,0.2124566949624642
1650,560.0,[2307.1418379170464 1574.828295494185 2945.043740200398 2144.4294862972647],[2539.67578125 1958.849853515625 2743.59375 2040.821044921875],0.5669726133346558,GJ06EFD,0.11285314352931819
1654,560.0,[2304.8720367998235 1583.026587049138 2951.4432456374884 2146.2947371027185],[2542.833251953125 1965.5914306640625 2743.78125 2057.653076171875],0.6831604242324829,QJ06EFD,0.1613509805217238
1655,560.0,[2307.719482984524 1587.4124349198673 2954.4649247589214 2147.362922164624],[2546.595703125 1967.64697265625 2743.834716796875 2060.919677734375],0.6917278170585632,QJ06EFD,0.04124283673705035
1658,560.0,[2308.109108728944 1598.2068768353888 2952.7713480455204 2148.7601857376135],[2547.46923828125 1977.4156494140625 2740.25732421875 2073.692138671875],0.6931341886520386,GJ06EPD,0.08914837449606301
1658,1213.0,[777.7217236442182 1455.5592680185096 1457.032371133803 2033.1585686980052],[1021.4547729492188 1826.4239501953125 1208.662841796875 1918.37548828125],0.6870304346084595,LN15ZZC,0.27877868782650383
1659,560.0,[2309.39019599548 1602.176842024339 2951.647450344345 2149.169832125255],[2547.559326171875 1979.6522216796875 2743.49462890625 2081.66748046875],0.674518883228302,GJ06EPD,0.596978605824644
1660,560.0,[2312.9314687923074 1607.6574273513436 2951.7461737220788 2150.9758486307474],[2540.540283203125 1990.811279296875 2741.46337890625 2089.5146484375],0.6798409819602966,CJ06EPD,0.3963560826891032
1660,1213.0,[769.7222251784401 1463.9147953778443 1453.4996584295882 2041.6223619572775],[1014.4048461914062 1830.8123779296875 1205.2373046875 1924.5235595703125],0.677094578742981,LK15ZZC,0.2765184353687653
1661,560.0,[2313.983080707275 1611.765521798496 2953.473264931782 2150.028427177357],[2541.25146484375 1991.2327880859375 2738.86328125 2084.525634765625],0.6477240324020386,GJ06EPD,0.35316913220428187
1662,1213.0,[766.789105709333 1469.6628635927257 1452.3088092372468 2049.7965237798708],[1003.1464233398438 1832.8692626953125 1206.6468505859375 1936.7860107421875],0.6828817129135132,LH15ZZC,0.21898861455678528
1663,1213.0,[766.3081903998642 1470.2264270641012 1452.613921402748 2051.8764412786404],[1003.1953125 1832.935546875 1206.550048828125 1936.73291015625],0.6829719543457031,LH15ZZC,0.21898861455678528
1664,560.0,[2315.393264692877 1619.2984748997446 2958.814481045022 2147.0459464327473],[2538.803466796875 2003.452880859375 2739.09423828125 2096.0625],0.6836413741111755,GJ06EPD,0.5159945789096774
1668,560.0,[2309.782748075315 1629.2335527059297 2962.582719086603 2147.189342507294],[2546.895751953125 2014.2774658203125 2754.992919921875 2110.302978515625],0.7048946022987366,GJ06EPD,0.11614549957876269
1668,1213.0,[756.9479350233551 1486.1677003650962 1447.7718909872924 2069.921006238134],[996.3836059570312 1861.2637939453125 1200.10888671875 1958.5601806640625],0.6527643203735352,LH15ZZC,0.3535483819117666
1669,560.0,[2308.865751135527 1630.606039013176 2963.49511209338 2146.2502267056316],[2546.886474609375 2014.2510986328125 2754.982421875 2110.313232421875],0.7050339579582214,GJ06EPD,0.11614549957876269
1669,1213.0,[755.1005251686526 1487.9405450480504 1447.4896177055302 2070.8156377106784],[996.427001953125 1861.2198486328125 1200.1435546875 1958.64404296875],0.6531684994697571,LH15ZZC,0.3535483819117666
1670,560.0,[2307.9517680553713 1634.042260632921 2965.413350847973 2148.323469532984],[2543.004638671875 2017.9273681640625 2756.650634765625 2114.337158203125],0.7089112997055054,GJ05EPD,0.18678074899518463
1670,1213.0,[755.6363285598204 1491.4749728282254 1449.2026500496586 2074.649322140712],[991.721923828125 1863.7935791015625 1197.9638671875 1962.9832763671875],0.6572262048721313,LH15ZZC,0.15892610435593468
1671,1213.0,[752.8952733476267 1493.9861249908702 1443.9303468406051 2077.324328169857],[992.25146484375 1868.5836181640625 1190.848388671875 1968.0662841796875],0.6844649314880371,LH15ZZC,0.28143327704386695
1672,1213.0,[751.6210377895379 1497.1367175642647 1443.2379409440466 2082.541293082373],[990.5183715820312 1874.2283935546875 1190.243896484375 1966.8988037109375],0.6615250110626221,LN15ZZC,0.4185152998589939
1673,1213.0,[748.2314279967097 1498.0803220886528 1439.3266236152506 2085.2491050062454],[982.0609130859375 1874.11962890625 1185.9576416015625 1971.99755859375],0.6790475845336914,LH15ZZC,0.40491737375715986
1674,560.0,[2309.2047832209187 1651.644045566944 2972.9956004581504 2155.651111906145],[2541.895751953125 2034.4398193359375 2757.394775390625 2134.07958984375],0.681310772895813,GJ06EPQ,0.25292610080519995
1675,560.0,[2308.420755987997 1654.354837330961 2972.6365123013684 2155.890020568705],[2541.90771484375 2034.5068359375 2757.416259765625 2134.100830078125],0.6806944608688354,GJ06EPQ,0.25292610080519995
1676,1213.0,[734.4127951341177 1504.0521676008311 1428.7823565093315 2090.8635296065336],[987.2237548828125 1882.0819091796875 1185.474609375 1979.806396484375],0.6886644959449768,LH15ZZC,0.4205197852622251
1677,1213.0,[736.9427595258264 1507.907125469226 1433.6209813296225 2093.4770431710303],[983.1296997070312 1883.0211181640625 1186.87109375 1982.7191162109375],0.6979180574417114,LH15ZZC,0.49242422940422437
1677,560.0,[2311.395282588533 1658.5746061145867 2974.162503122356 2153.8580356131984],[2543.890869140625 2049.853271484375 2761.288330078125 2147.52099609375],0.6810765266418457,GJ06EPD,0.35062912642951616
1678,1213.0,[736.053595383467 1511.8784666175306 1433.6159592003983 2096.0168643161596],[979.3967895507812 1890.3519287109375 1181.4234619140625 1989.5819091796875],0.6705754399299622,LH15ZZC,0.22738024063390397
1679,1213.0,[729.9593425279265 1514.4411167054845 1427.6629624280597 2097.8585806860424],[978.9867553710938 1892.3583984375 1184.844482421875 1995.4683837890625],0.655181348323822,LH15ZZC,0.21781380531188604
1680,1213.0,[725.3137517685404 1516.4831365681266 1422.9205921062257 2099.9776651809334],[971.5380249023438 1892.3997802734375 1183.1964111328125 1997.2877197265625],0.6692066788673401,LH15ZZC,0.4975674192713991
1681,1213.0,[724.1312238164927 1517.113729064197 1421.3361216930934 2100.6922122249225],[971.5325317382812 1892.3624267578125 1183.23974609375 1997.3192138671875],0.6692017316818237,LH15ZZC,0.4975674192713991
1682,1213.0,[722.3912280338834 1518.4742204521917 1421.388635299177 2102.9998439627543],[968.0363159179688 1903.0364990234375 1174.244140625 2001.6446533203125],0.6606040596961975,LH15ZZC,0.6811093317356472
1683,1213.0,[718.5866843388951 1518.3658168082188 1420.4372993375143 2103.852993723652],[970.4979858398438 1908.1300048828125 1176.505126953125 2008.1927490234375],0.668334424495697,LH15ZZC,0.4425962653250797
1684,1213.0,[708.5661940136147 1520.5434952054438 1416.0637895748023 2108.6179471725063],[965.2298583984375 1912.75390625 1175.6231689453125 2013.52197265625],0.6776845455169678,LH15ZZC,0.31121273310508585
1685,1213.0,[702.471134959617 1524.2115267175723 1413.57442665885 2113.9309474457477],[961.4351806640625 1919.18115234375 1166.7158203125 2013.990234375],0.6777549386024475,LH15ZZC,0.4565929671860786
1686,1213.0,[699.6699474886761 1527.6691963960257 1413.018230749625 2119.05850612279],[964.1525268554688 1921.325439453125 1161.8822021484375 2013.968017578125],0.6611429452896118,LH15ZZC,0.44005581261100096
1687,1213.0,[698.77946499779 1528.6295023106704 1413.4502180180652 2121.1500416115096],[964.0818481445312 1921.2041015625 1161.9649658203125 2014.11474609375],0.6612930297851562,LH15ZZC,0.44005581261100096
1688,1213.0,[703.8607839998338 1533.120745817112 1414.9837696087723 2125.4165509364448],[959.6622314453125 1921.88427734375 1161.4727783203125 2020.5191650390625],0.6750144958496094,LH15ZZC,0.5384547067435497
1689,1213.0,[699.3614405781457 1537.8650279544559 1412.9350557717792 2129.5332381273115],[960.1763916015625 1925.1602783203125 1158.143798828125 2023.0001220703125],0.6675747632980347,LH15ZZC,0.39463547832347085
1690,1213.0,[691.8661269487852 1542.3176964774948 1409.3178868492469 2134.3043962300294],[958.2366943359375 1926.548583984375 1159.5029296875 2026.7958984375],0.6771280765533447,LH15ZZC,0.3841429960386909
1690,941.0,[2290.6244364635763 1255.9307724002424 2877.1354771078854 1714.0182882564736],[2504.23388671875 1547.6575927734375 2667.95654296875 1624.0081787109375],0.5980551838874817,DA07CLX,0.42901028606038943
1692,1213.0,[677.531888974479 1552.146824928924 1405.160304989291 2142.5055640108417],[954.1204833984375 1934.1826171875 1164.8045654296875 2041.364501953125],0.6537280082702637,LH15ZZC,0.35298578446513285
1693,1213.0,[672.5500777545604 1554.0940430545907 1405.4951577786555 2143.924657178453],[954.1298217773438 1934.1470947265625 1164.808349609375 2041.3553466796875],0.6544866561889648,LH15ZZC,0.35298578446513285
1694,1213.0,[677.1247320404257 1557.4677815697055 1408.303387993926 2146.7454960306386],[952.2689208984375 1936.9075927734375 1157.5352783203125 2041.3751220703125],0.6739217638969421,LH15ZZC,0.2642772112989601
1696,1213.0,[629.2852008247633 1563.1756151904153 1388.8686155474893 2149.8397591616485],[948.0232543945312 1950.973388671875 1153.3349609375 2051.97509765625],0.6735806465148926,LN15ZZC,0.36506610344689105
1697,1213.0,[645.3258273449187 1564.0824201269672 1406.4558318178779 2148.937570337765],[940.6541748046875 1957.1568603515625 1150.832275390625 2058.756103515625],0.6906678080558777,LN15ZZC,0.33928639523844284
1697,941.0,[2289.145108275673 1266.9538412321047 2882.317110951687 1724.9558470026102],[2518.674560546875 1557.85693359375 2668.2978515625 1641.21826171875],0.4700051248073578,DA07CLX,0.12137306778852809
1697,1520.0,[2160.714750641606 843.9455411677418 2672.7571933085364 1355.4524214510197],[2346.505859375 1202.4071044921875 2481.33740234375 1266.0750732421875],0.3849327862262726,LI03NIS,0.138220767533333
1698,1213.0,[622.827267636107 1566.7208547954629 1400.5221082575995 2149.896535166428],[938.4303588867188 1959.030029296875 1156.0518798828125 2064.0419921875],0.6870882511138916,LN15ZZC,0.6511395961700935
1699,1213.0,[612.6963149524213 1567.9808945806672 1401.7339392831918 2149.9840388298635],[938.4498291015625 1959.0172119140625 1156.0447998046875 2064.0009765625],0.6870223879814148,LN15ZZC,0.6511395961700935
1701,941.0,[2292.7684786982345 1274.0257163852639 2890.386411121821 1735.7286729845855],[2509.3212890625 1572.1343994140625 2672.795654296875 1650.8045654296875],0.5978177785873413,DA07CLR,0.2601045564059109
1702,1213.0,[606.9578243699259 1576.4560807494322 1405.0080083424284 2151.811172098846],[935.8883056640625 1973.7432861328125 1141.1883544921875 2072.540771484375],0.6961379051208496,LN15ZZC,0.36805683951850676
1707,1213.0,[623.6831114275809 1592.5971434121807 1404.760896855994 2153.2084100507327],[930.1161499023438 1992.9906005859375 1138.1627197265625 2093.302978515625],0.6855175495147705,LN15ZZC,0.4031366360308393
1712,941.0,[2295.432326172355 1288.1141127191297 2904.5485561040196 1767.0663965292904],[2510.16943359375 1594.6688232421875 2679.45556640625 1678.3326416015625],0.6782404184341431,DA07CLX,0.04335201648138712
1714,1213.0,[635.3347813098424 1614.6872346130397 1399.4637529880922 2154.7311440247995],[912.7904663085938 2017.4168701171875 1128.7786865234375 2119.863525390625],0.7314021587371826,LN15ZZC,0.19184945209690438
1716,1213.0,[633.2043116700967 1618.8175574609045 1392.9331579128052 2155.032465257392],[909.9713745117188 2021.422607421875 1123.8414306640625 2126.737060546875],0.7296109199523926,LH15ZZC,0.21846310755408152
1717,1213.0,[631.3165134495828 1619.5369912877259 1390.959502624342 2154.5845013829894],[910.03125 2021.4808349609375 1123.7376708984375 2126.591064453125],0.7307695746421814,LH15ZZC,0.14632359367532807
1718,1213.0,[636.8687108471927 1623.3180026691878 1390.5970375058123 2155.203494528577],[907.4243774414062 2027.8626708984375 1121.4522705078125 2134.533935546875],0.7371779680252075,LH15ZZC,0.22447446354530873
1719,1213.0,[640.9494439366338 1627.1524502295993 1389.5346080917743 2155.45346164447],[907.4154663085938 2034.6002197265625 1117.416015625 2138.46826171875],0.7207103967666626,LH15ZZC,0.2868793111488648
1720,1213.0,[643.65250912385 1632.2885817922804 1388.6779884139846 2155.648833407138],[902.5799560546875 2040.111328125 1118.2091064453125 2145.186767578125],0.7335909605026245,LH15ZZC,0.3733273937938284
1722,1213.0,[629.516789300531 1641.3176380109585 1378.4391921550991 2156.0059626982993],[897.3964233398438 2052.87744140625 1116.0030517578125 2153.30419921875],0.7172104716300964,LH15ZZC,0.5574186163006577
1722,1520.0,[2160.152113972071 872.6857783572461 2681.160901995539 1385.937105696866],[2348.351806640625 1232.9066162109375 2490.043212890625 1313.0482177734375],0.27681905031204224,EV09VYS,0.17287707865421773
1723,1213.0,[625.3060168530693 1643.5476606601305 1377.683598404904 2155.095505471847],[897.3689575195312 2052.84765625 1116.02392578125 2153.365234375],0.7170670628547668,LH15ZZC,0.5574186163006577
1723,1520.0,[2159.940513202153 872.8513531909123 2678.9320013344795 1386.910992134283],[2348.297119140625 1232.930908203125 2489.880126953125 1312.9615478515625],0.27533289790153503,EV06VYS,0.18187763590059614
1726,1520.0,[2164.3007759254056 875.8652314372769 2695.7560396756176 1395.6093535375983],[2348.7392578125 1244.388916015625 2489.092041015625 1316.497314453125],0.42920002341270447,EV06VVS,0.4628065030955815
1727,1520.0,[2164.5676873864145 875.2627753098539 2699.826085559382 1394.8570727173617],[2346.45654296875 1245.1640625 2489.37548828125 1317.4654541015625],0.500161349773407,EY09VYS,0.2240185886020767
1729,1520.0,[2163.7189158707524 875.597337568423 2701.4518730123746 1396.7799627930399],[2353.0517578125 1248.0911865234375 2488.313232421875 1316.9923095703125],0.43845313787460327,EY09VVS,0.564445840146491
1730,1520.0,[2161.1427861706898 876.1412480877459 2699.0321083377867 1398.9393275975574],[2355.736083984375 1249.510498046875 2486.923828125 1313.840576171875],0.428796648979187,EY09VUS,0.19157538315807923
1736,941.0,[2292.273508735283 1335.6535661783032 2918.4466372939305 1823.5741356953504],[2529.91845703125 1648.0400390625 2690.72802734375 1728.0516357421875],0.6151304841041565,DA07CLK,0.12196442987312751
1737,1459.0,[2169.2402051723907 887.5366870282658 2708.5339519981794 1411.5265780505658],[2354.71337890625 1253.2611083984375 2480.815185546875 1327.779541015625],0.3562799394130707,EY03VYS,0.2707291605258689
1744,1459.0,[2161.578806167733 894.7833582053327 2713.0153702595835 1424.1376459753283],[2345.742919921875 1264.2919921875 2492.689697265625 1339.4285888671875],0.5869140625,LY09VIS,0.12329818647527849
1745,1459.0,[2163.207933248297 894.9198208165533 2714.070334024106 1425.4470903054882],[2347.3740234375 1259.1431884765625 2493.42919921875 1340.33837890625],0.5343636870384216,EV06VIS,0.056392177804141665
1746,1459.0,[2162.681547020909 895.4985927694948 2712.784713865492 1427.627319952192],[2347.226318359375 1262.6610107421875 2493.281494140625 1343.75439453125],0.41879919171333313,EY09VVS,0.12353723757520323
1747,1459.0,[2162.5499964982278 895.4884119147578 2712.1268614546157 1428.7499853786499],[2347.197021484375 1262.7042236328125 2493.16357421875 1343.7064208984375],0.42202937602996826,EY09VVS,0.12353723757520323
1748,1459.0,[2157.5475419460363 895.6929207987716 2703.3249221832557 1429.8558811696532],[2346.920654296875 1269.072509765625 2494.987060546875 1348.51025390625],0.29655882716178894,EV03VVS,0.06043100256955198
1754,1544.0,[2152.9998069314706 897.1800487986475 2696.0354589120816 1444.0817827226142],[2350.15966796875 1286.9881591796875 2494.744873046875 1362.9241943359375],0.3908737003803253,EY09VYS,0.1924986296299861
1757,1544.0,[2145.7963062031804 899.1830783833524 2696.8132576618036 1454.0384533675065],[2345.3798828125 1290.4449462890625 2495.512451171875 1364.5579833984375],0.39571282267570496,EV06VVS,0.18782097659025654
1758,1544.0,[2144.611588045622 900.9394385319474 2696.8735111814995 1457.0731761414595],[2348.40478515625 1292.140869140625 2496.858642578125 1364.441162109375],0.4171954393386841,EY09VKS,0.2012558991964525
1761,1459.0,[2143.1070054924417 905.0333656576627 2692.4353032328577 1458.070290054774],[2346.294677734375 1295.249267578125 2498.76220703125 1366.631103515625],0.527044951915741,EY06VUS,0.08926167034089498
1762,1544.0,[2135.782159135959 903.1340347190525 2692.918512739474 1461.7814467828807],[2346.8564453125 1294.84033203125 2497.09814453125 1366.630126953125],0.515924870967865,EV06KVS,0.12887394821159467
1764,941.0,[2298.9312445519636 1392.9196552438405 2947.149916870585 1905.4947607819356],[2543.59716796875 1732.4710693359375 2715.04833984375 1811.4979248046875],0.6427645087242126,OA07CLX,0.09197395169919964
1765,941.0,[2298.956980255947 1394.2544622505302 2946.5276082139344 1907.1153993119242],[2543.600341796875 1732.41357421875 2715.057373046875 1811.53125],0.6421445608139038,OA07CLX,0.09197395169919964
1769,1459.0,[2142.528078061914 909.9095676309603 2698.9438678831802 1469.802164612845],[2358.56103515625 1305.3466796875 2497.06494140625 1378.1322021484375],0.4955648183822632,EX06KVS,0.17262210031664899
1770,1459.0,[2141.093644334104 910.8730094829866 2701.896903291749 1471.215720085761],[2358.927490234375 1307.6236572265625 2501.859619140625 1382.3834228515625],0.564012885093689,EY06VUS,0.22072239459920742
1771,1459.0,[2139.800028680927 911.1949004187852 2703.8990850666537 1471.8235101116068],[2358.978759765625 1307.663330078125 2501.81494140625 1382.3927001953125],0.5631107687950134,EY06VUS,0.143223963640387
1772,1459.0,[2138.8744319629063 911.7039383750321 2706.804721730308 1472.6570372302722],[2354.1474609375 1305.722900390625 2498.245849609375 1384.2410888671875],0.6135109066963196,EY05VIS,0.11380672044344148
1773,1556.0,[2144.0842491118274 917.4211661881882 2713.9500013837433 1465.0719416081938],[2347.558837890625 1307.882568359375 2496.476318359375 1387.6466064453125],0.6591320633888245,EY05VIS,0.06355114130707368
1774,1556.0,[2145.11929832256 919.7953293517096 2711.6294646826245 1466.0151686244305],[2347.95947265625 1310.7161865234375 2494.235107421875 1383.1064453125],0.5975021123886108,EY09VUS,0.2672940839639387
1775,1556.0,[2146.4755647577276 921.0634923010283 2710.6839708164516 1466.3867756327854],[2346.43798828125 1309.516845703125 2496.760986328125 1386.5316162109375],0.5719416737556458,EY09VUS,0.3901198502068343
1776,1556.0,[2143.330948234785 921.6596610908659 2708.824095408694 1466.5749347273027],[2345.947265625 1308.3544921875 2497.21875 1388.5565185546875],0.5506521463394165,EY06VUS,0.5847808995379947
1777,1556.0,[2141.502620823746 921.8884189159637 2708.1441274943745 1466.5842900429877],[2345.6728515625 1308.408447265625 2497.00732421875 1388.6544189453125],0.5532559752464294,EY06VUS,0.5847808995379947
1779,1556.0,[2141.4228485310023 921.4755208730307 2710.80258961882 1467.8946584850332],[2346.209716796875 1312.7490234375 2499.14013671875 1391.52392578125],0.5310933589935303,EY06VUS,0.27966237122152937
1780,1556.0,[2142.884469670119 922.3570310945195 2713.878513626688 1470.421776315807],[2346.327392578125 1317.28173828125 2501.987548828125 1401.8533935546875],0.45768579840660095,EY06VUS,0.44122564553287097
1781,1556.0,[2145.4055061760405 923.4967019999771 2716.170915780381 1473.5327747923384],[2352.725830078125 1320.925048828125 2501.572265625 1403.6927490234375],0.5110781788825989,ET06VIS,0.16585834515820574
1782,1556.0,[2146.604460481436 924.8796182982146 2715.2633427872515 1478.0078828779465],[2350.705322265625 1322.3944091796875 2499.071044921875 1404.9072265625],0.5065649151802063,ET06VYS,0.13968053594675503
1783,1556.0,[2147.347491171072 924.7709462681238 2714.502299742544 1480.1542210969042],[2350.6328125 1322.4171142578125 2499.0361328125 1404.91455078125],0.508606493473053,ET06VYS,0.13968053594675503
1787,1556.0,[2149.467635787754 926.9496496320648 2719.5871121737623 1489.0212037672281],[2345.652099609375 1333.1337890625 2499.201416015625 1411.6395263671875],0.5873679518699646,EV06KVS,0.13330292050117423
1788,1556.0,[2149.345661849919 926.438089677226 2718.861770310869 1491.0647959706457],[2343.673095703125 1334.1617431640625 2498.0302734375 1412.8009033203125],0.6183650493621826,ER09YUS,0.14375295748135677
1789,1556.0,[2149.599181434453 925.6948140244533 2718.6887844336666 1492.187814201279],[2343.659423828125 1334.0992431640625 2498.149169921875 1412.77880859375],0.6199213266372681,ER09YUS,0.14375295748135677
1790,1556.0,[2150.015032011617 925.0679852843386 2719.2109813021507 1492.8135146025452],[2341.794677734375 1334.5244140625 2501.245849609375 1414.225341796875],0.627086341381073,EY06YYS,0.11474447041395412
1791,1556.0,[2150.532059612734 926.1026309301067 2721.1628952452884 1494.5520826144068],[2338.037109375 1334.8758544921875 2500.0283203125 1413.8477783203125],0.5987415909767151,EX06VUS,0.19916468648938457
1793,1556.0,[2148.2935379997393 928.3369089586242 2718.722824805877 1499.0691827120456],[2340.5869140625 1341.998046875 2497.462890625 1415.826904296875],0.6201279759407043,EX06VVS,0.17524309640566077
1795,1556.0,[2146.6045233925215 929.7693401224872 2719.0485345175657 1503.866791314031],[2342.82080078125 1340.992431640625 2499.267578125 1417.7073974609375],0.6284199357032776,EY06VVS,0.1744191611587482
1797,1556.0,[2145.6099307693244 930.230949016866 2719.719228810515 1505.2722047732746],[2341.189453125 1346.033203125 2498.684326171875 1423.0594482421875],0.632639467716217,EY06VYS,0.137615388840808
1800,1556.0,[2143.1744210983193 933.5898945152155 2720.2152718306047 1514.314088022965],[2335.998779296875 1351.19970703125 2496.627197265625 1432.65673828125],0.6472617983818054,EY06VUS,0.1779460490280066
1805,1584.0,[2137.963290163776 936.2364747199634 2712.1585706596916 1522.7793317580563],[2335.1865234375 1354.9844970703125 2495.981201171875 1439.12548828125],0.655622661113739,EY06VUS,0.2818841648145254
1809,1584.0,[2138.5116564482455 936.9414530386391 2709.6455025773616 1529.930470318516],[2331.08251953125 1360.620849609375 2495.48779296875 1448.8187255859375],0.6435959935188293,EY06VUS,0.22695322710466823
1811,1597.0,[2133.140993400248 934.0006760286757 2712.9267693467677 1545.7462766814801],[2329.875732421875 1369.929443359375 2496.240478515625 1456.528564453125],0.6126223802566528,EY06VUS,0.5479007842447925
1818,941.0,[2323.2388528304623 1526.9116967324362 3051.006855735804 2083.6549566445187],[2582.68505859375 1886.5965576171875 2782.0166015625 1979.8690185546875],0.7026800513267517,DA07CLX,0.3230691011497754
1818,1597.0,[2118.01001758833 949.8827721743949 2707.487476124751 1562.2218479547003],[2334.680908203125 1385.202880859375 2493.88818359375 1459.34228515625],0.5709536671638489,EY06VVS,0.09705587229062707
1819,941.0,[2323.233879305386 1528.0197077239748 3049.4905340216746 2085.465531728076],[2582.688720703125 1886.596435546875 2782.04296875 1979.889404296875],0.7029721736907959,DA07CLX,0.3230691011497754
1819,1597.0,[2119.0312964273908 950.2849135634513 2708.2240730048197 1562.7617068605243],[2334.852783203125 1385.341064453125 2493.876220703125 1459.4002685546875],0.5695035457611084,EY06VVS,0.06592860575549776
1824,1597.0,[2121.202084271379 964.7415881810675 2708.8676916825243 1572.8095177725904],[2329.28955078125 1395.6470947265625 2493.784912109375 1469.13330078125],0.5853205323219299,EY09VWS,0.1508838791268183
1825,1597.0,[2120.4382507172813 964.7164734323063 2708.984900022976 1573.238223483232],[2329.271484375 1395.5665283203125 2493.79248046875 1469.15234375],0.5874859094619751,EY09VWS,0.1508838791268183
1827,1597.0,[2122.2589365044605 966.6234415348538 2716.053917169809 1578.3675768970345],[2331.59765625 1400.205810546875 2493.002197265625 1476.368896484375],0.6197413206100464,EY09VVS,0.10183420640080265
1828,1597.0,[2124.400312793561 967.7650370546085 2719.7485005352264 1580.1059216348535],[2326.973876953125 1400.5401611328125 2494.2294921875 1480.3583984375],0.6337281465530396,EY09VKS,0.10119498733810156
1829,1597.0,[2121.493241207886 967.4828102047536 2719.0669334956137 1580.6605047217304],[2332.201904296875 1399.7523193359375 2493.49365234375 1480.0386962890625],0.6105687618255615,EY03VVS,0.07410462732010611
1838,1597.0,[2124.7399810229736 979.7887671621302 2721.759461173463 1595.9902713144388],[2326.1748046875 1417.718994140625 2492.7568359375 1504.7991943359375],0.5838727355003357,EY09VUS,0.24778049890922593
1839,1597.0,[2125.181651317811 982.4819454510571 2722.206830879415 1599.098325716755],[2330.66259765625 1420.9029541015625 2489.70068359375 1506.4534912109375],0.5319437980651855,EY09VYS,0.2563818341858252
1840,1597.0,[2124.374165670306 981.0646941405383 2721.683385596507 1599.753853208506],[2324.212158203125 1423.06640625 2492.93212890625 1505.5535888671875],0.5794593691825867,EY09VVS,0.2606447483442673
1841,1584.0,[2124.4449853249575 979.9688015787257 2726.6109979882845 1597.2835385125895],[2324.073486328125 1424.2755126953125 2492.155517578125 1504.51611328125],0.5577052235603333,EY09VUS,0.36495876503380703
1845,1584.0,[2122.5651346196 984.7121235897354 2737.6207388600533 1610.7043442543586],[2322.62646484375 1430.8125 2491.8525390625 1510.31103515625],0.5819882154464722,EY09VUS,0.2145369188048797
1846,1584.0,[2120.5591005077467 984.8018199388621 2737.5796222228455 1612.6124565938276],[2322.905029296875 1439.1790771484375 2494.6904296875 1518.54541015625],0.608832836151123,EY06VYS,0.18257860995738803
1847,1584.0,[2119.0880683447926 983.3514594726173 2739.649356638279 1614.122063792034],[2322.907470703125 1439.8773193359375 2492.45654296875 1518.1549072265625],0.6347866654396057,EY09VUS,0.26626618333149216
1848,941.0,[2349.987780923092 1616.2929797824231 3069.5384939829746 2152.0457293186355],[2620.03271484375 1991.32470703125 2827.768798828125 2086.9248046875],0.6963279843330383,DA07CLA,0.18560435445866344
1849,941.0,[2350.8261886393475 1617.9758121138664 3069.499383351971 2151.1669695898418],[2620.041748046875 1991.3277587890625 2827.8349609375 2086.953369140625],0.6960006356239319,DA07CLA,0.18560435445866344
1852,1584.0,[2114.651012978301 991.755431764452 2746.926627595515 1625.135010101098],[2318.2705078125 1445.9788818359375 2488.555908203125 1531.2642822265625],0.6777086853981018,EV06VUS,0.31812040096523747
